"Zip.Code","Incidence","Year"
90630,34,2014
90631,71.4,2014
90638,67.6,2014
90640,87.3,2014
90650,89.1,2014
90660,101,2014
90670,94.1,2014
90680,63.3,2014
90701,76.4,2014
90703,60.5,2014
90706,101.9,2014
90710,96.2,2014
90712,72.1,2014
90713,62.7,2014
90715,94.2,2014
90716,104.3,2014
90717,56.9,2014
90720,45.5,2014
90723,78.6,2014
90731,112.1,2014
90732,71.5,2014
90744,102.2,2014
90745,91,2014
90746,140.8,2014
90755,67.8,2014
90802,104.3,2014
90804,112.7,2014
90805,122.8,2014
90806,122,2014
90807,69.3,2014
90808,49.4,2014
90810,75.6,2014
90813,143.3,2014
90814,75.8,2014
90815,42.6,2014
91001,59.1,2014
91006,33.5,2014
91007,25.6,2014
91010,78.2,2014
91016,59.6,2014
91030,28.2,2014
91040,92.3,2014
91042,47,2014
91101,53,2014
91103,86.6,2014
91104,37.4,2014
91106,50.4,2014
91107,44,2014
91201,54,2014
91202,39.5,2014
91203,66.7,2014
91204,96.8,2014
91205,78,2014
91206,47.5,2014
91214,30.6,2014
91302,28,2014
91303,106.2,2014
91304,90.8,2014
91306,114.1,2014
91307,51,2014
91311,75.9,2014
91316,58.9,2014
91320,24.3,2014
91321,43.6,2014
91324,93.6,2014
91325,91.7,2014
91326,40.5,2014
91331,101.9,2014
91335,112.1,2014
91340,100.4,2014
91342,86.5,2014
91343,121.6,2014
91344,65.1,2014
91345,88.9,2014
91350,34.6,2014
91351,52.9,2014
91352,126.1,2014
91354,49.4,2014
91355,35,2014
91356,49.3,2014
91360,45.2,2014
91362,25.7,2014
91364,54.8,2014
91367,44.4,2014
91381,33.7,2014
91384,38.1,2014
91387,44.3,2014
91390,36.4,2014
91401,74.1,2014
91402,119.7,2014
91403,74.9,2014
91405,116.6,2014
91406,91.9,2014
91411,79.7,2014
91423,21.8,2014
91504,33.6,2014
91505,34.3,2014
91506,40.1,2014
91601,99.7,2014
91604,34.8,2014
91605,100.3,2014
91606,101.5,2014
91607,96.5,2014
91701,50.5,2014
91702,108.8,2014
91706,103,2014
91708,73.4,2014
91709,43.5,2014
91710,101.9,2014
91711,30.6,2014
91722,65.1,2014
91723,68.1,2014
91724,87.4,2014
91730,64.6,2014
91731,93.6,2014
91732,104.6,2014
91733,88.7,2014
91737,71,2014
91739,40.1,2014
91740,75.2,2014
91741,35.2,2014
91744,116.1,2014
91745,73.7,2014
91746,87.8,2014
91748,52.2,2014
91750,45.3,2014
91752,77.7,2014
91754,73.8,2014
91755,38.7,2014
91761,71.8,2014
91762,101,2014
91763,76.2,2014
91764,74.9,2014
91765,42.9,2014
91766,98.7,2014
91767,115.8,2014
91768,118.6,2014
91770,55.6,2014
91773,68,2014
91775,32.5,2014
91776,70.7,2014
91780,28.7,2014
91784,61,2014
91786,78.2,2014
91789,42.4,2014
91790,78,2014
91791,55.3,2014
91792,67.8,2014
91801,61.5,2014
91803,64.3,2014
91901,35.2,2014
91902,44.6,2014
91910,112.4,2014
91911,90.1,2014
91913,38.2,2014
91915,46.1,2014
91932,106.7,2014
91941,42.3,2014
91942,79.4,2014
91945,115.6,2014
91950,119.2,2014
91977,100.6,2014
91978,67.4,2014
92008,24.7,2014
92009,22.6,2014
92011,32.9,2014
92019,45.6,2014
92020,64.5,2014
92021,73.6,2014
92024,28.3,2014
92025,42.1,2014
92026,40.9,2014
92027,53.6,2014
92028,43,2014
92029,36.4,2014
92037,26.1,2014
92040,57.3,2014
92054,40.4,2014
92056,44.4,2014
92057,29.8,2014
92058,41.1,2014
92064,34.3,2014
92065,39.3,2014
92069,36.9,2014
92071,39.7,2014
92078,31.1,2014
92081,32.7,2014
92082,35.1,2014
92083,55.2,2014
92084,42.7,2014
92101,128.9,2014
92102,138.2,2014
92103,49.9,2014
92104,66.5,2014
92105,105.3,2014
92106,34.6,2014
92108,94.1,2014
92109,66.3,2014
92110,45.7,2014
92111,94,2014
92113,143.7,2014
92114,128.9,2014
92115,108.7,2014
92116,96.7,2014
92117,81.4,2014
92118,44.7,2014
92119,56.6,2014
92120,64.9,2014
92122,40.4,2014
92123,85.8,2014
92124,38.1,2014
92126,61.3,2014
92127,22.3,2014
92128,34.1,2014
92129,33.5,2014
92130,15.6,2014
92131,30,2014
92139,88.6,2014
92154,77.4,2014
92173,96.1,2014
92201,79.2,2014
92203,42.4,2014
92220,113.8,2014
92223,74.4,2014
92225,118.3,2014
92227,212.8,2014
92231,102.2,2014
92234,43.3,2014
92236,79.7,2014
92240,76,2014
92241,60.1,2014
92243,184.4,2014
92249,135.2,2014
92250,187.8,2014
92251,125.5,2014
92253,66.3,2014
92254,42.8,2014
92260,52.6,2014
92262,63.5,2014
92264,83,2014
92274,60.6,2014
92284,48.2,2014
92301,129.3,2014
92307,119.4,2014
92308,90.7,2014
92311,154.3,2014
92313,104.6,2014
92316,104.1,2014
92324,90.9,2014
92335,82.4,2014
92336,60.4,2014
92337,62.2,2014
92344,51.5,2014
92345,83.3,2014
92346,85.5,2014
92354,102.1,2014
92371,45.1,2014
92373,78.4,2014
92374,83.5,2014
92376,105.3,2014
92377,49.9,2014
92392,111.9,2014
92394,104,2014
92395,119.2,2014
92399,37.9,2014
92404,166.1,2014
92405,166.6,2014
92407,124.1,2014
92408,85.1,2014
92410,126.9,2014
92411,198.3,2014
92501,121.9,2014
92503,68.3,2014
92504,69.6,2014
92505,92.7,2014
92506,61.2,2014
92507,114.7,2014
92508,30.9,2014
92509,73.5,2014
92530,58.8,2014
92532,42.9,2014
92543,85.9,2014
92544,84.5,2014
92545,67,2014
92551,99.6,2014
92553,94,2014
92555,87.7,2014
92557,66.4,2014
92562,44.8,2014
92563,33.3,2014
92570,83.9,2014
92571,57.4,2014
92582,88.9,2014
92583,115.3,2014
92584,40.5,2014
92585,57.6,2014
92586,48.2,2014
92587,43.8,2014
92591,41.3,2014
92592,31.1,2014
92595,44.2,2014
92596,32,2014
92602,33.1,2014
92604,52.3,2014
92606,24.4,2014
92612,51.5,2014
92614,55.9,2014
92618,40.8,2014
92620,32.5,2014
92625,65.7,2014
92626,58.5,2014
92627,87.1,2014
92629,46.6,2014
92630,29.9,2014
92646,39.5,2014
92647,44.5,2014
92648,37.1,2014
92649,30.2,2014
92653,30.6,2014
92655,89.5,2014
92656,20.8,2014
92660,26,2014
92672,31.4,2014
92673,15.2,2014
92675,36,2014
92677,34.2,2014
92679,27,2014
92683,55.5,2014
92688,23,2014
92691,34.4,2014
92692,29.6,2014
92694,16.9,2014
92701,77.2,2014
92703,90.5,2014
92704,84.5,2014
92705,48,2014
92706,83.2,2014
92707,93.1,2014
92708,40.2,2014
92780,57.4,2014
92782,35.7,2014
92801,91.4,2014
92802,87.5,2014
92804,71.6,2014
92805,83,2014
92806,90.1,2014
92807,45.2,2014
92808,36,2014
92821,38.3,2014
92831,88.3,2014
92832,94.2,2014
92833,65.7,2014
92835,48.4,2014
92840,72.4,2014
92841,70.7,2014
92843,72.8,2014
92844,52.1,2014
92860,50.8,2014
92865,56.1,2014
92866,72,2014
92867,31.4,2014
92868,94.8,2014
92869,31.4,2014
92870,65.4,2014
92879,55.4,2014
92880,51.4,2014
92881,30.1,2014
92882,48.4,2014
92883,34,2014
92886,44.9,2014
92887,36.7,2014
93001,93.6,2014
93003,56.2,2014
93004,71,2014
93010,57.7,2014
93012,37.3,2014
93013,46.1,2014
93015,34.1,2014
93021,32.6,2014
93023,46,2014
93030,119.6,2014
93033,76.4,2014
93035,57.1,2014
93036,69.1,2014
93041,68.1,2014
93060,42.1,2014
93063,62.8,2014
93065,64.9,2014
93101,99.2,2014
93103,72.1,2014
93105,41.3,2014
93110,81.2,2014
93111,48.9,2014
93117,58.8,2014
93203,61.7,2014
93204,88.1,2014
93210,143.5,2014
93212,114.3,2014
93215,86.5,2014
93219,101.7,2014
93221,85.2,2014
93223,74.6,2014
93230,147.3,2014
93234,85.9,2014
93241,61.4,2014
93245,126,2014
93247,76,2014
93250,125.9,2014
93256,68.2,2014
93257,71.3,2014
93263,83.6,2014
93267,73.9,2014
93268,51.8,2014
93274,94.6,2014
93277,48.8,2014
93280,64.8,2014
93286,46.2,2014
93291,62.7,2014
93292,88.5,2014
93301,228.6,2014
93304,172,2014
93305,136.7,2014
93306,110.1,2014
93307,131.5,2014
93308,98.8,2014
93309,130.6,2014
93311,46.6,2014
93312,51.2,2014
93313,84.4,2014
93314,42.4,2014
93401,49.4,2014
93402,59,2014
93420,58.8,2014
93422,37.9,2014
93433,69.3,2014
93434,114.7,2014
93436,70.6,2014
93444,36.5,2014
93445,118.7,2014
93446,61,2014
93454,98.1,2014
93455,43.3,2014
93458,75.5,2014
93505,153.2,2014
93514,88.1,2014
93534,155,2014
93535,174.6,2014
93536,79.1,2014
93543,112.5,2014
93550,153.6,2014
93551,52.3,2014
93552,102.5,2014
93555,65.9,2014
93560,102.1,2014
93561,79,2014
93591,126.4,2014
93609,201.9,2014
93610,143.1,2014
93611,96.3,2014
93612,161.3,2014
93614,78.3,2014
93615,72.9,2014
93618,105.2,2014
90001,105.8,2015
90002,123.8,2015
90003,142.7,2015
90004,91.7,2015
90005,40.4,2015
90006,88.6,2015
90007,100.9,2015
90008,137.3,2015
90011,102.8,2015
90012,53.2,2015
90015,129.1,2015
90016,156.9,2015
90017,109.1,2015
90018,113.6,2015
90019,98.1,2015
90020,123,2015
90022,97.3,2015
90023,125.6,2015
90024,36.6,2015
90025,30.4,2015
90026,100.1,2015
90027,49.8,2015
90028,118.3,2015
90029,112.6,2015
90031,84.9,2015
90032,89.3,2015
90033,94.7,2015
90034,64.8,2015
90035,26.5,2015
90036,34.2,2015
90037,139.4,2015
90038,84.4,2015
90039,79,2015
90040,97.5,2015
90041,42.5,2015
90042,71.6,2015
90043,165.1,2015
90044,157.3,2015
90045,51.8,2015
90046,45,2015
90047,153.6,2015
90049,20.1,2015
90057,100.1,2015
90059,129.8,2015
90061,147.4,2015
90062,181.4,2015
90063,83.7,2015
90064,27.1,2015
90065,76.3,2015
90066,57.2,2015
90201,75.6,2015
90220,158.4,2015
90221,119.5,2015
90222,133.7,2015
90230,65.4,2015
90232,70.8,2015
90240,54.3,2015
90241,91.7,2015
90242,77.5,2015
90247,117.9,2015
90248,113.3,2015
90249,100.3,2015
90250,108,2015
90255,79,2015
90260,111.6,2015
90262,78.4,2015
90266,19.2,2015
90270,72.5,2015
90272,26.2,2015
90277,25.4,2015
90278,48.5,2015
90280,73.2,2015
90291,42,2015
90301,144.9,2015
90302,86.8,2015
90303,148.5,2015
90304,82,2015
90305,132.9,2015
90404,82.4,2015
90405,46.9,2015
90501,89.9,2015
90502,87,2015
90503,43.4,2015
90504,56.8,2015
90505,46.7,2015
90601,102.6,2015
90602,116.8,2015
90603,70.8,2015
90604,83.7,2015
90605,108.4,2015
90606,103.4,2015
90620,87.1,2015
90621,97.3,2015
90623,68.9,2015
90630,54.5,2015
90631,79.3,2015
90638,66.1,2015
90640,76.3,2015
90650,95.6,2015
90660,96.2,2015
90670,79.3,2015
90680,61.7,2015
90701,63.1,2015
90703,73.3,2015
90706,91.5,2015
90710,98.2,2015
90712,55.7,2015
90713,41.5,2015
90715,92.9,2015
90716,95.2,2015
90717,90.8,2015
90723,90.5,2015
90731,134.2,2015
90732,51.2,2015
90740,42.2,2015
90744,110.1,2015
90745,99.7,2015
90746,168.6,2015
90755,61.7,2015
90802,104.6,2015
90804,98.1,2015
90805,118.9,2015
90806,132.8,2015
90807,67.5,2015
90808,37.8,2015
90810,101.5,2015
90813,134.3,2015
90814,99.7,2015
90815,29.2,2015
91001,59.3,2015
91006,49.8,2015
91007,34.5,2015
91010,78.4,2015
91016,73.4,2015
91030,31.8,2015
91040,71.4,2015
91042,34.6,2015
91101,48.2,2015
91103,78.5,2015
91104,48.9,2015
91106,34.3,2015
91107,44.9,2015
91201,45.8,2015
91202,37.6,2015
91204,128.2,2015
91205,68.3,2015
91206,51.1,2015
91208,51.4,2015
91214,47.6,2015
91301,28.2,2015
91303,109.7,2015
91304,98.8,2015
91306,132.9,2015
91307,80,2015
91311,76.2,2015
91316,63.7,2015
91320,30.2,2015
91321,66.3,2015
91324,118.5,2015
91325,83.9,2015
91326,42.1,2015
91331,100.8,2015
91335,110,2015
91340,91.6,2015
91342,84.3,2015
91343,126.2,2015
91344,62.9,2015
91345,85.7,2015
91350,33,2015
91351,69,2015
91352,85.9,2015
91354,30,2015
91355,33.4,2015
91356,67.7,2015
91360,40,2015
91362,48.7,2015
91364,41.3,2015
91367,38.2,2015
91381,37.7,2015
91384,44.2,2015
91387,61.1,2015
91390,25.1,2015
91401,88,2015
91402,117.6,2015
91403,50.5,2015
91405,112.7,2015
91406,88.7,2015
91411,72.1,2015
91423,41.1,2015
91501,32.4,2015
91502,102.6,2015
91504,66.9,2015
91505,60.9,2015
91506,51.6,2015
91601,70.8,2015
91605,102.3,2015
91606,97.8,2015
91607,74.9,2015
91701,56.8,2015
91702,91.3,2015
91706,84.7,2015
91708,65.6,2015
91709,46,2015
91710,81.8,2015
91711,59.5,2015
91722,54.4,2015
91723,98.9,2015
91724,70.6,2015
91730,44.4,2015
91731,83.6,2015
91732,103.5,2015
91733,88.9,2015
91737,48.6,2015
91739,41.4,2015
91740,83.7,2015
91741,47.4,2015
91744,109.3,2015
91745,73,2015
91746,63.4,2015
91748,41.5,2015
91750,46.7,2015
91752,57.5,2015
91754,63.1,2015
91755,57.7,2015
91761,83.6,2015
91762,105.6,2015
91763,86.9,2015
91764,69,2015
91765,33.2,2015
91766,99.5,2015
91767,110.5,2015
91768,144.7,2015
91770,68.8,2015
91773,71.1,2015
91775,35.2,2015
91776,68.3,2015
91780,38.2,2015
91784,44.1,2015
91786,94.7,2015
91789,29.4,2015
91790,90.8,2015
91791,59.2,2015
91792,59.4,2015
91801,60.4,2015
91803,61,2015
91901,26.2,2015
91902,40.7,2015
91910,111.8,2015
91911,99.7,2015
91913,48.6,2015
91915,40.6,2015
91932,96.4,2015
91941,41.8,2015
91942,74.3,2015
91945,137.7,2015
91950,120.7,2015
91977,87.7,2015
92008,36.8,2015
92009,20.4,2015
92011,29.5,2015
92019,42.8,2015
92020,87.7,2015
92021,93,2015
92024,32.1,2015
92025,50.6,2015
92026,37.7,2015
92027,50.1,2015
92028,36.5,2015
92037,20.5,2015
92040,48.9,2015
92054,41,2015
92056,34.9,2015
92057,25.5,2015
92058,64.8,2015
92064,35.1,2015
92065,41.7,2015
92069,32.2,2015
92071,45.9,2015
92078,21,2015
92081,54,2015
92082,49.4,2015
92083,35.4,2015
92084,38.9,2015
92101,109.4,2015
92102,120,2015
92103,55.8,2015
92104,80.6,2015
92105,100,2015
92106,55.9,2015
92107,38.6,2015
92108,38.2,2015
92109,33.5,2015
92110,63.3,2015
92111,103.2,2015
92113,168.6,2015
92114,125.2,2015
92115,121.3,2015
92116,82,2015
92117,89.6,2015
92118,69.1,2015
92119,52.8,2015
92120,46.7,2015
92122,55.7,2015
92123,122.5,2015
92124,47.4,2015
92126,67.3,2015
92127,30,2015
92128,31.6,2015
92129,43.9,2015
92130,10.8,2015
92131,31.9,2015
92139,94.7,2015
92154,84.1,2015
92173,113.8,2015
92201,80.7,2015
92203,29.1,2015
92220,103.1,2015
92223,78.2,2015
92225,115,2015
92227,206.1,2015
92231,106.8,2015
92234,59.9,2015
92236,79.8,2015
92240,88.7,2015
92243,158.1,2015
92249,109,2015
92250,122.9,2015
92251,154.8,2015
92253,52.5,2015
92254,61.4,2015
92260,50.6,2015
92262,58.1,2015
92274,49,2015
92277,49.4,2015
92284,68.2,2015
92301,134.2,2015
92307,120.5,2015
92308,101.8,2015
92311,200.3,2015
92313,69.8,2015
92314,53.4,2015
92316,99.6,2015
92324,99.1,2015
92335,87,2015
92336,52.4,2015
92337,77.4,2015
92344,45.8,2015
92345,68.3,2015
92346,74.7,2015
92354,97,2015
92371,39,2015
92373,54.6,2015
92374,86.6,2015
92376,107.9,2015
92377,74.4,2015
92392,115.8,2015
92394,112.2,2015
92395,123.3,2015
92399,51,2015
92404,140.8,2015
92405,131.5,2015
92407,109.5,2015
92408,95.2,2015
92410,119.9,2015
92411,182.5,2015
92501,100.5,2015
92503,74.9,2015
92504,76,2015
92505,91.9,2015
92506,49.4,2015
92507,111.2,2015
92508,31.2,2015
92509,81.1,2015
92530,57,2015
92532,147.6,2015
92543,92.4,2015
92544,87,2015
92545,73,2015
92548,60.6,2015
92551,82,2015
92553,80.6,2015
92555,85.2,2015
92557,74,2015
92562,48.8,2015
92563,39,2015
92570,54.7,2015
92571,59.5,2015
92582,109.2,2015
92583,118.3,2015
92584,45.2,2015
92585,67.1,2015
92586,62.9,2015
92587,35.5,2015
92591,38.4,2015
92592,39.4,2015
92595,44.6,2015
92596,49.9,2015
92602,36.4,2015
92603,35.3,2015
92604,67,2015
92606,32.3,2015
92614,55.4,2015
92618,33.8,2015
92620,35.4,2015
92626,61.4,2015
92627,61.5,2015
92629,28.2,2015
92630,28,2015
92646,44.3,2015
92647,50.3,2015
92648,49.7,2015
92649,42.5,2015
92653,34.2,2015
92655,107.2,2015
92656,39.2,2015
92660,32,2015
92672,34.6,2015
92673,29.9,2015
92675,27.4,2015
92677,21.7,2015
92679,15.1,2015
92683,65.3,2015
92688,25.6,2015
92691,23.1,2015
92692,30.8,2015
92694,22.9,2015
92701,76.2,2015
92703,140.5,2015
92704,84.2,2015
92705,144.8,2015
92706,47,2015
92707,109.1,2015
92708,44,2015
92780,56.5,2015
92782,61.1,2015
92801,82.3,2015
92802,87.6,2015
92804,77.3,2015
92805,88.8,2015
92806,77.3,2015
92807,36.3,2015
92808,29.1,2015
92821,42.9,2015
92831,95.8,2015
92832,101.1,2015
92833,58.6,2015
92835,55.1,2015
92840,70.4,2015
92841,56.5,2015
92843,85.1,2015
92844,64.9,2015
92845,44.9,2015
92860,27.1,2015
92865,64.2,2015
92866,93.6,2015
92867,50.9,2015
92868,58.8,2015
92869,49.8,2015
92870,64,2015
92879,56.9,2015
92880,44.4,2015
92881,38.6,2015
92882,42.5,2015
92883,30.9,2015
92886,41,2015
92887,73.9,2015
93001,63,2015
93003,63.8,2015
93004,79.7,2015
93010,70.3,2015
93012,15,2015
93013,42.6,2015
93015,81.2,2015
93021,45.1,2015
93023,32.5,2015
93030,84.9,2015
93033,79.8,2015
93035,65.5,2015
93036,69.7,2015
93041,98.6,2015
93060,74.1,2015
93063,59.7,2015
93065,56.7,2015
93101,85.8,2015
93103,61.9,2015
93105,30.1,2015
93110,48.5,2015
93111,70.3,2015
93117,47.3,2015
93203,56.1,2015
93204,114,2015
93210,112.7,2015
93212,100.6,2015
93215,90.4,2015
93219,76.3,2015
93221,69.5,2015
93223,105.3,2015
93230,160,2015
93234,51.1,2015
93241,67.1,2015
93245,133.4,2015
93247,100.7,2015
93250,118.2,2015
93256,73.7,2015
93257,92.6,2015
93263,71.7,2015
93267,56,2015
93268,56.8,2015
93270,117.7,2015
93274,107.5,2015
93277,50.4,2015
93280,77,2015
93286,54.5,2015
93291,63.2,2015
93292,64,2015
93301,261.1,2015
93304,163.1,2015
93305,165,2015
93306,104.6,2015
93307,129.2,2015
93308,84,2015
93309,105.9,2015
93311,72.7,2015
93312,48.4,2015
93313,85.8,2015
93314,43,2015
93401,73.5,2015
93402,74.7,2015
93405,52.8,2015
93420,54.2,2015
93422,36.9,2015
93433,78.8,2015
93434,103.4,2015
93436,66.1,2015
93442,114.2,2015
93444,62,2015
93445,121.8,2015
93446,61.6,2015
93454,119.3,2015
93455,51.2,2015
93458,92.9,2015
93465,62.6,2015
93501,197.6,2015
93505,136.2,2015
93514,82,2015
93534,190.2,2015
93535,174,2015
93536,89.4,2015
93543,130.8,2015
93546,76.4,2015
93550,179.3,2015
93551,76.6,2015
93552,111,2015
93555,76.7,2015
93560,75.2,2015
93561,101,2015
93591,126.5,2015
93609,148.3,2015
93610,106,2015
93611,85.5,2015
93612,160.1,2015
93614,73.3,2015
93615,129,2015
93618,113.9,2015
93619,48.5,2015
93620,151.2,2015
93622,172.2,2015
93625,200.1,2015
93630,101.4,2015
93631,105.9,2015
93635,156.2,2015
93636,70.6,2015
93637,159,2015
93638,159.4,2015
93640,194.3,2015
93644,107.6,2015
93646,130.6,2015
93647,95.1,2015
93648,232,2015
93654,152.9,2015
93656,90.3,2015
93657,144.3,2015
93660,70.5,2015
93662,180.8,2015
93701,213.3,2015
93702,173.5,2015
93703,258.5,2015
93704,170.6,2015
93705,221.5,2015
93706,228.5,2015
93710,177.5,2015
93711,103.5,2015
93720,106,2015
93722,183.2,2015
93723,137,2015
93725,188.1,2015
93726,224.6,2015
93727,146.5,2015
93728,230.9,2015
93737,65.7,2015
93901,96.9,2015
93905,119.2,2015
93906,102.1,2015
93907,98.5,2015
93926,102.8,2015
93927,98.3,2015
93930,55.9,2015
93933,112.5,2015
93940,59.8,2015
93955,62.6,2015
93960,73.6,2015
94010,17.5,2015
94014,76,2015
94015,54.9,2015
94019,62,2015
94025,42.6,2015
94030,36,2015
94040,19.8,2015
94044,63.1,2015
94061,70.1,2015
94062,24.7,2015
94063,108.6,2015
94066,63.2,2015
94080,87.2,2015
94085,39.8,2015
94086,33,2015
94087,18.4,2015
94089,32.6,2015
94102,103.3,2015
94103,77,2015
94107,76.5,2015
94109,78.2,2015
94110,76.7,2015
94112,81.7,2015
94115,84.9,2015
94116,63.3,2015
94117,87.6,2015
94118,46.8,2015
94121,51.2,2015
94122,52.2,2015
94124,143.7,2015
94127,33.9,2015
94131,41.7,2015
94132,65.3,2015
94133,56.3,2015
94134,109.4,2015
94303,89.5,2015
94401,81.2,2015
94402,34,2015
94403,43.9,2015
94404,21.1,2015
94501,91.8,2015
94502,56.5,2015
94503,87.6,2015
94505,35.3,2015
94506,29.7,2015
94509,203.1,2015
94510,64.6,2015
94513,78.1,2015
94517,61.7,2015
94518,51.4,2015
94519,62.7,2015
94520,98,2015
94521,54.9,2015
94523,41.7,2015
94526,30.9,2015
94530,42.6,2015
94531,128,2015
94533,130.7,2015
94534,62,2015
94536,46.5,2015
94538,85.5,2015
94539,24.9,2015
94541,123.4,2015
94542,16.5,2015
94544,125.6,2015
94545,112.4,2015
94546,56.6,2015
94547,78.2,2015
94549,35.3,2015
94550,40.3,2015
94551,29.3,2015
94553,50.5,2015
94555,56.4,2015
94558,63.3,2015
94559,54.4,2015
94560,82.3,2015
94561,85.1,2015
94564,69.1,2015
94565,146.4,2015
94566,27,2015
94568,45.3,2015
94577,115.6,2015
94578,109.2,2015
94579,78.4,2015
94580,101.7,2015
94582,27.2,2015
94583,32.7,2015
94585,132.8,2015
94587,79.3,2015
94590,207.4,2015
94591,86.1,2015
94596,42.4,2015
94601,159.1,2015
94602,94.2,2015
94603,264.6,2015
94605,215.9,2015
94606,171.9,2015
94607,165,2015
94608,169.2,2015
94609,145,2015
94610,63.5,2015
94611,56.7,2015
94612,227.1,2015
94619,131,2015
94621,242,2015
94702,96.1,2015
94703,137.5,2015
94706,29.6,2015
94710,85.8,2015
94801,199.6,2015
94803,97.3,2015
94804,207.4,2015
94805,84.2,2015
94806,138.1,2015
94901,46.5,2015
94903,26.1,2015
94928,49.6,2015
94941,20.1,2015
94945,44.8,2015
94947,41.3,2015
94949,47.3,2015
94952,58.6,2015
94954,49.7,2015
95008,26.7,2015
95012,123.9,2015
95014,15.8,2015
95019,98.1,2015
95020,68.4,2015
95023,73.4,2015
95032,36,2015
95035,38.8,2015
95037,30.7,2015
95050,40.7,2015
95051,24.9,2015
95054,35,2015
95060,19.6,2015
95062,27.5,2015
95076,93.8,2015
95110,67.7,2015
95111,72.6,2015
95112,52.7,2015
95116,88.4,2015
95117,49.4,2015
95118,44.6,2015
95119,66.4,2015
95120,27.2,2015
95121,64.1,2015
95122,78.3,2015
95123,55,2015
95124,34.6,2015
95125,29.6,2015
95126,47.8,2015
95127,68.6,2015
95128,41.1,2015
95129,18.2,2015
95130,35.6,2015
95131,40.5,2015
95132,32.7,2015
95133,43.5,2015
95134,51.6,2015
95135,24.4,2015
95136,42.4,2015
95138,25,2015
95148,39.1,2015
95202,243.8,2015
95203,153.8,2015
95204,113.2,2015
95205,111.3,2015
95206,123.8,2015
95207,120.7,2015
95209,67.3,2015
95210,102.5,2015
95212,75.7,2015
95215,56.1,2015
95219,48.7,2015
95240,74.4,2015
95242,58.9,2015
95301,103.9,2015
95304,54.3,2015
95307,64.6,2015
95315,92,2015
95320,66.6,2015
95322,155.4,2015
95324,71.7,2015
95326,53.8,2015
95328,94,2015
95330,109.3,2015
95334,84.5,2015
95336,137,2015
95337,114.7,2015
95340,205.3,2015
95341,162,2015
95348,126.1,2015
95350,113.2,2015
95351,125,2015
95354,95.7,2015
95355,80.4,2015
95356,73.4,2015
95357,73.1,2015
95358,97.2,2015
95360,85.4,2015
95361,97.8,2015
95363,81.6,2015
95366,71.2,2015
95367,78.5,2015
95368,82,2015
95370,49,2015
95376,99.8,2015
95377,43.4,2015
95380,98.7,2015
95382,42.6,2015
95386,52.4,2015
95388,105.7,2015
95391,59.3,2015
95401,68.9,2015
95403,79.6,2015
95404,49,2015
95405,48.1,2015
95407,75.4,2015
95409,65,2015
95422,106.1,2015
95425,57.6,2015
95437,103.7,2015
95448,33.5,2015
95451,80.8,2015
95453,84.6,2015
95472,30.7,2015
95476,43.1,2015
95482,81.5,2015
95490,49.5,2015
95492,39.5,2015
95501,71.4,2015
95503,39.9,2015
95519,49.2,2015
95521,58.6,2015
95531,92.2,2015
95540,87.6,2015
95602,63.8,2015
95603,34.7,2015
95605,100.1,2015
95608,114.5,2015
95610,75.9,2015
95616,28.9,2015
95618,35.7,2015
95620,88.7,2015
95621,62.9,2015
95624,58.6,2015
95628,45.7,2015
95630,35.6,2015
95632,41,2015
95648,27.3,2015
95660,112.3,2015
95661,55.8,2015
95662,58.4,2015
95667,38.9,2015
95670,79.8,2015
95673,86.3,2015
95677,69.8,2015
95678,33.8,2015
95682,37.8,2015
95687,86.4,2015
95688,124.7,2015
95691,76.8,2015
95694,56.7,2015
95695,63.2,2015
95742,65,2015
95746,35.8,2015
95747,42.3,2015
95757,57.5,2015
95758,66.5,2015
95762,24.9,2015
95765,33.8,2015
95776,68.9,2015
95815,185,2015
95817,181.5,2015
95818,110.6,2015
95820,118.3,2015
95821,149.1,2015
95822,122,2015
95823,143,2015
95824,126.5,2015
95825,179.9,2015
95826,80.8,2015
95827,80.4,2015
95828,103.4,2015
95829,51,2015
95831,60.5,2015
95832,131.2,2015
95833,98.1,2015
95834,106.8,2015
95835,62.9,2015
95838,134.2,2015
95841,153.7,2015
95842,109.6,2015
95843,66.6,2015
95864,82.9,2015
95901,63.6,2015
95926,59.4,2015
95928,45.5,2015
95932,72.3,2015
95945,88.1,2015
95948,78.8,2015
95953,52.4,2015
95954,68.3,2015
95961,64.2,2015
95963,40.9,2015
95965,83.5,2015
95966,98.3,2015
95969,76.4,2015
95973,56,2015
95987,82.7,2015
95988,61.1,2015
95991,58.2,2015
95993,22,2015
96001,95.7,2015
96002,72.5,2015
96003,70.2,2015
96007,71.3,2015
96019,88.7,2015
96021,68.2,2015
96022,43.8,2015
96080,124.4,2015
96130,63,2015
95003,30.2,2016
95008,23.6,2016
95012,64,2016
95014,8.2,2016
95019,78.3,2016
95020,60.7,2016
95023,76.9,2016
95032,21.8,2016
95035,35.5,2016
95037,31.7,2016
95046,83.1,2016
95050,29.7,2016
95051,24,2016
95054,32.4,2016
95060,28.8,2016
95062,40.3,2016
95076,87,2016
95110,44.7,2016
95111,59,2016
95112,57.6,2016
95116,64.3,2016
95117,39.2,2016
95118,25.6,2016
95120,14,2016
95121,40.2,2016
95122,69.1,2016
95123,40.6,2016
95124,26.8,2016
95125,23.9,2016
95126,41.7,2016
95127,58.7,2016
95128,22.4,2016
