Zip Code,Incidence
92841,28.9
92843,35.6
92844,35.9
92845,22.7
92860,29.3
92865,19.5
92866,37.3
92867,12.2
92868,16.6
92869,14.2
92870,31.2
92879,34.5
92880,20.3
92881,13.7
92882,27.7
92883,23.3
92886,25.3
92887,19.9
93001,31.4
93003,22.8
93004,15.4
93010,27.1
93012,18.5
93013,10.7
93015,17.4
93021,21.8
93023,34.5
93030,51.8
93033,26.7
93035,31.7
93036,25.9
93041,30.8
93060,34.7
93063,27.2
93065,21.7
93101,39.5
93103,35.8
93105,13.2
93109,16.2
93110,18.3
93111,19.3
93117,17.3
93202,143.5
93203,40.3
93204,22.8
93210,24.7
93212,31
93215,29.1
93219,49.3
93221,18.5
93223,53.1
93230,83
93234,45.1
93235,59.6
93240,80.5
93241,34.5
93245,54.2
93247,30.2
93250,54.1
93257,39.6
93263,29.3
93267,28.1
93268,37.3
93270,29.2
93274,53.2
93277,38.5
93280,20.5
93286,18.7
93291,40.3
93292,41.7
93301,137.2
93304,94.3
93305,99.3
93306,49.8
93307,66.6
93308,60.9
93309,54.4
93311,26.4
93312,20.1
93313,32.9
93314,28.5
93401,30
93402,27.1
93405,14.5
93420,39.2
93422,28.4
93433,39.2
93434,36.1
93436,37.1
93442,20
93444,31.5
93445,34.2
93446,29.3
93449,21.8
93454,39.4
93455,35.1
93458,33
93463,19.4
93465,28.1
93501,80.6
93505,79.6
93510,64.1
93514,34.6
93534,124.7
93535,107.2
93536,35.8
93543,45
93546,41
93550,86.1
93551,35
93552,44.8
93555,66.4
93560,44.5
93561,48.2
93591,66.5
93609,59.5
93610,23.4
93611,29.4
93612,58.7
93614,18.8
93618,36.5
93619,13.7
93620,96.5
93622,22
93625,33.8
93630,29.4
93631,51.9
93635,107.4
93636,17.3
93637,45.9
93638,47.4
93640,29.6
93644,28.3
93646,46
93647,19.5
93648,55.8
93650,78.8
93654,43.6
93656,42.4
93657,38.5
93662,87.1
93701,118.1
93702,73.7
93703,85.8
93704,53.4
93705,76.2
93706,79
93710,53.9
93711,24.3
93720,20.7
93721,60.5
93722,43.8
93723,25.9
93725,58.6
93726,75.2
93727,41
93728,74.5
93730,16.1
93901,91
93905,49.3
93906,60.8
93907,36
93908,10.5
93926,31.5
93927,45.9
93930,17.1
93933,31.5
93940,17.5
93950,32.3
93955,38.1
93960,19.4
94002,22.1
94010,20.8
94014,48.1
94015,33.2
94019,21.6
94024,7.7
94025,21.1
94030,41.5
94040,13.4
94041,11.2
94043,17.7
94044,35.3
94061,27.1
94062,19.7
94063,62
94065,17.9
94066,43.4
94070,19.1
94080,41.4
94085,20.2
94086,11.9
94087,10.9
94089,30.2
94102,118.8
94103,74.7
94107,30.4
94108,13.9
94109,30.5
94110,37.3
94111,29
94112,30.4
94114,15.7
94115,36.3
94116,16.7
94117,27.6
94118,12.4
94121,13.6
94122,15
94123,10.1
94124,90.2
94127,15.5
94130,57.6
94131,10.4
94132,27.6
94133,23.9
94134,38.5
94301,6.7
94303,37.7
94306,5.8
94401,46.4
94402,19.5
94403,23.2
94404,14.3
94501,36.8
94503,45.9
94505,30
94506,15.4
94507,14.8
94509,133.3
94510,40.3
94513,34.4
94517,28.9
94518,39.5
94519,45.2
94520,91
94521,41.4
94523,26.1
94526,13.7
94530,23.2
94531,69.4
94533,94.7
94534,33.9
94536,37.4
94538,35.7
94539,15
94541,86.3
94542,34.5
94544,73.9
94545,85.9
94546,54.5
94547,38.1
94549,21.6
94550,19.3
94551,20.4
94552,16.9
94553,54.9
94555,37.6
94556,11.5
94558,37.8
94559,62.6
94560,54.3
94561,56.2
94563,22.1
94564,31.5
94565,98.6
94566,13.2
94568,18.7
94571,50.2
94572,77.7
94574,33.6
94577,60.6
94578,64.8
94579,48.6
94580,78.2
94582,11.2
94583,18.9
94585,76.2
94587,48.6
94588,15.4
94589,98.9
94590,153
94591,74.8
94595,25.1
94596,17.5
94597,27
94598,15.8
94599,16.1
94601,86.7
94602,43.7
94603,160.7
94605,114
94606,73.4
94607,120.4
94608,86.6
94609,70.4
94610,32.4
94611,23.3
94612,87.9
94618,16.3
94619,62.3
94621,143.2
94702,51.2
94703,53.2
94704,45.7
94705,21.4
94706,23
94707,17.4
94709,17.3
94710,53.6
94801,144.1
94803,59.1
94804,109.9
94805,48.1
94806,69
94901,20.5
94903,22.8
94904,10.1
94920,9.6
94928,33.6
94931,23.4
94941,16.1
94945,17.8
94947,35.8
94949,34.3
94952,30.4
94954,33.9
94960,14.1
94965,28.5
95003,15.9
95005,24.7
95006,18
95008,25.6
95010,44.5
95012,54.4
95014,5.6
95020,48.2
95023,47.2
95032,11.3
95033,13.7
95035,15.2
95037,24
95046,24.7
95050,24.6
95051,19.3
95054,22.9
95060,32.2
95062,21.2
95065,23.2
95066,18.3
95070,8.5
95073,34.9
95076,28.1
95110,33.8
95111,55.3
95112,52.2
95116,61.2
95117,26.5
95118,23.5
95119,32.2
95120,16.6
95121,30.1
95122,46.4
95123,38.7
95124,22.9
95125,27.7
95126,27.3
95127,41
95128,37
95129,10
95130,28.8
95131,20.5
95132,25
95133,28.3
95134,17
95135,11.8
95136,29.4
95138,35
95148,25.1
95202,248
95203,107.3
95204,51.2
95205,65.4
95206,68.6
95207,58.3
95209,47.8
95210,71.9
95212,19.3
95215,44.4
95219,26.3
95222,26.6
95231,66
95237,52.9
95240,33.2
95242,13.3
95249,132.6
95252,33.3
95255,63.7
95301,44.1
95304,26.9
95307,42.3
95315,47.2
95316,52.8
95320,30.1
95322,30.9
95324,36.3
95326,30.7
95327,24.2
95330,56.7
95334,29.8
95336,90.2
95337,66.3
95338,39.5
95340,119.4
95341,82.3
95348,64.4
95350,82.7
95351,84
95354,84.1
95355,52.7
95356,43.7
95357,34.6
95358,71
95360,32.8
95361,39.8
95363,28.2
95365,119
95366,30.2
95367,29.5
95368,36
95370,48.7
95376,86.8
95377,46.2
95380,72.5
95382,35.2
95383,45.9
95386,41.9
95388,42
95391,40.3
95401,37
95403,42.6
95404,35.9
95405,36.6
95407,49.8
95409,30.3
95422,110.4
95423,82.3
95425,28.2
95436,43.4
95437,56.1
95446,42.1
95448,33.5
95451,38.5
95453,44.4
95457,135.9
95458,104.1
95464,87.2
95470,55.7
95472,23.7
95476,21.1
95482,50.4
95485,103.6
95490,66.9
95492,27.7
95501,92.3
95503,57.4
95519,50.9
95521,41.9
95531,38.5
95540,97.2
95542,61.3
95562,70.2
95602,46.8
95603,26.6
95605,77.5
95608,84.2
95610,44
95616,15.3
95618,13.1
95619,116.9
95620,30.4
95621,57.4
95623,37.5
95624,35.8
95626,47
95628,30.7
95630,16.3
95631,27.8
95632,26.8
95640,40.5
95642,97.5
95648,29
95650,17.4
95660,104.2
95661,33.5
95662,50.5
95665,58.4
95666,45.7
95667,33.3
95669,63.4
95670,54.7
95673,45.4
95677,37.3
95678,35
95682,35.8
95683,37.1
95685,46.3
95687,44.5
95688,48
95691,54.1
95694,38.8
95695,47.5
95713,16
95726,40.3
95742,31.6
95746,22.5
95747,22.4
95757,45.7
95758,31.5
95762,14
95765,16.1
95776,36.1
95811,93.8
95814,67.1
95815,122.9
95816,46.6
95817,102.4
95818,43.3
95819,14.9
95820,85.8
95821,105.2
95822,88.1
95823,127.2
95824,101.9
95825,97.9
95826,63
95827,40.5
95828,79.9
95829,41
95831,30.6
95832,114
95833,70.5
95834,56.1
95835,35.1
95838,112.3
95841,80.8
95842,78.5
95843,45.9
95864,32.2
95901,51
95926,41.5
95928,35.8
95932,56.2
95945,87.9
95946,51.2
95948,48.8
95949,28.9
95953,35.9
95954,35.1
95959,56.4
95961,50.4
95963,27.4
95965,54.3
95966,54.2
95969,46
95971,26.4
95973,26.7
95988,45.1
95991,47.1
95993,22
96001,85.9
96002,62.1
96003,36.3
96007,57.7
96013,47.2
96019,72.9
96021,47.4
96022,37.1
96035,88.9
96041,71.9
96064,53.9
96067,25.2
96080,57.9
96093,100.4
96094,56.3
96097,80.6
96101,100.4
96122,39.3
96130,21
96150,17.1
96161,11.1
