Zip Code,Incidence
91748,41.5
91750,46.7
91752,57.5
91754,63.1
91755,57.7
91761,83.6
91762,105.6
91763,86.9
91764,69
91765,33.2
91766,99.5
91767,110.5
91768,144.7
91770,68.8
91773,71.1
91775,35.2
91776,68.3
91780,38.2
91784,44.1
91786,94.7
91789,29.4
91790,90.8
91791,59.2
91792,59.4
91801,60.4
91803,61
91901,26.2
91902,40.7
91910,111.8
91911,99.7
91913,48.6
91915,40.6
91932,96.4
91941,41.8
91942,74.3
91945,137.7
91950,120.7
91977,87.7
92008,36.8
92009,20.4
92011,29.5
92019,42.8
92020,87.7
92021,93
92024,32.1
92025,50.6
92026,37.7
92027,50.1
92028,36.5
92037,20.5
92040,48.9
92054,41
92056,34.9
92057,25.5
92058,64.8
92064,35.1
92065,41.7
92069,32.2
92071,45.9
92078,21
92081,54
92082,49.4
92083,35.4
92084,38.9
92101,109.4
92102,120
92103,55.8
92104,80.6
92105,100
92106,55.9
92107,38.6
92108,38.2
92109,33.5
92110,63.3
92111,103.2
92113,168.6
92114,125.2
92115,121.3
92116,82
92117,89.6
92118,69.1
92119,52.8
92120,46.7
92122,55.7
92123,122.5
92124,47.4
92126,67.3
92127,30
92128,31.6
92129,43.9
92130,10.8
92131,31.9
92139,94.7
92154,84.1
92173,113.8
92201,80.7
92203,29.1
92220,103.1
92223,78.2
92225,115
92227,206.1
92231,106.8
92234,59.9
92236,79.8
92240,88.7
92243,158.1
92249,109
92250,122.9
92251,154.8
92253,52.5
92254,61.4
92260,50.6
92262,58.1
92274,49
92277,49.4
92284,68.2
92301,134.2
92307,120.5
92308,101.8
92311,200.3
92313,69.8
92314,53.4
92316,99.6
92324,99.1
92335,87
92336,52.4
92337,77.4
92344,45.8
92345,68.3
92346,74.7
92354,97
92371,39
92373,54.6
92374,86.6
92376,107.9
92377,74.4
92392,115.8
92394,112.2
92395,123.3
92399,51
92404,140.8
92405,131.5
92407,109.5
92408,95.2
92410,119.9
92411,182.5
92501,100.5
92503,74.9
92504,76
92505,91.9
92506,49.4
92507,111.2
92508,31.2
92509,81.1
92530,57
92532,147.6
92543,92.4
92544,87
92545,73
92548,60.6
92551,82
92553,80.6
92555,85.2
92557,74
92562,48.8
92563,39
92570,54.7
92571,59.5
92582,109.2
92583,118.3
92584,45.2
92585,67.1
92586,62.9
92587,35.5
92591,38.4
92592,39.4
92595,44.6
92596,49.9
92602,36.4
92603,35.3
92604,67
92606,32.3
92614,55.4
92618,33.8
92620,35.4
92626,61.4
92627,61.5
92629,28.2
92630,28
92646,44.3
92647,50.3
92648,49.7
92649,42.5
92653,34.2
92655,107.2
92656,39.2
92660,32
92672,34.6
92673,29.9
92675,27.4
92677,21.7
92679,15.1
92683,65.3
92688,25.6
92691,23.1
92692,30.8
92694,22.9
92701,76.2
92703,140.5
92704,84.2
92705,144.8
92706,47
92707,109.1
92708,44
92780,56.5
92782,61.1
92801,82.3
92802,87.6
92804,77.3
92805,88.8
92806,77.3
92807,36.3
92808,29.1
92821,42.9
92831,95.8
92832,101.1
92833,58.6
92835,55.1
92840,70.4
92841,56.5
92843,85.1
92844,64.9
92845,44.9
92860,27.1
92865,64.2
92866,93.6
92867,50.9
92868,58.8
92869,49.8
92870,64
92879,56.9
92880,44.4
92881,38.6
92882,42.5
92883,30.9
92886,41
92887,73.9
93001,63
93003,63.8
93004,79.7
93010,70.3
93012,15
93013,42.6
93015,81.2
93021,45.1
93023,32.5
93030,84.9
93033,79.8
93035,65.5
93036,69.7
93041,98.6
93060,74.1
93063,59.7
93065,56.7
93101,85.8
93103,61.9
93105,30.1
93110,48.5
93111,70.3
93117,47.3
93203,56.1
93204,114
93210,112.7
93212,100.6
93215,90.4
93219,76.3
93221,69.5
93223,105.3
93230,160
93234,51.1
93241,67.1
93245,133.4
93247,100.7
93250,118.2
93256,73.7
93257,92.6
93263,71.7
93267,56
93268,56.8
93270,117.7
93274,107.5
93277,50.4
93280,77
93286,54.5
93291,63.2
93292,64
93301,261.1
93304,163.1
93305,165
93306,104.6
93307,129.2
93308,84
93309,105.9
93311,72.7
93312,48.4
93313,85.8
93314,43
93401,73.5
93402,74.7
93405,52.8
93420,54.2
93422,36.9
93433,78.8
93434,103.4
93436,66.1
93442,114.2
93444,62
93445,121.8
93446,61.6
93454,119.3
93455,51.2
93458,92.9
93465,62.6
93501,197.6
93505,136.2
93514,82
93534,190.2
93535,174
93536,89.4
93543,130.8
93546,76.4
93550,179.3
93551,76.6
93552,111
93555,76.7
93560,75.2
93561,101
93591,126.5
93609,148.3
93610,106
93611,85.5
93612,160.1
93614,73.3
93615,129
93618,113.9
93619,48.5
93620,151.2
93622,172.2
93625,200.1
93630,101.4
93631,105.9
93635,156.2
93636,70.6
93637,159
93638,159.4
93640,194.3
93644,107.6
93646,130.6
93647,95.1
93648,232
93654,152.9
93656,90.3
93657,144.3
93660,70.5
93662,180.8
93701,213.3
93702,173.5
93703,258.5
93704,170.6
93705,221.5
93706,228.5
93710,177.5
93711,103.5
93720,106
93722,183.2
93723,137
93725,188.1
93726,224.6
93727,146.5
93728,230.9
93737,65.7
93901,96.9
93905,119.2
93906,102.1
93907,98.5
93926,102.8
93927,98.3
93930,55.9
93933,112.5
93940,59.8
93955,62.6
93960,73.6
94010,17.5
94014,76
94015,54.9
94019,62
94025,42.6
94030,36
94040,19.8
94044,63.1
94061,70.1
94062,24.7
94063,108.6
94066,63.2
94080,87.2
94085,39.8
94086,33
94087,18.4
94089,32.6
94102,103.3
94103,77
94107,76.5
94109,78.2
94110,76.7
94112,81.7
94115,84.9
94116,63.3
94117,87.6
94118,46.8
94121,51.2
94122,52.2
94124,143.7
94127,33.9
94131,41.7
94132,65.3
94133,56.3
94134,109.4
94303,89.5
94401,81.2
94402,34
94403,43.9
94404,21.1
94501,91.8
94502,56.5
94503,87.6
94505,35.3
94506,29.7
94509,203.1
94510,64.6
94513,78.1
94517,61.7
94518,51.4
94519,62.7
94520,98
94521,54.9
94523,41.7
94526,30.9
94530,42.6
94531,128
94533,130.7
94534,62
94536,46.5
94538,85.5
94539,24.9
94541,123.4
94542,16.5
94544,125.6
94545,112.4
94546,56.6
94547,78.2
94549,35.3
94550,40.3
94551,29.3
94553,50.5
94555,56.4
94558,63.3
94559,54.4
94560,82.3
94561,85.1
94564,69.1
94565,146.4
94566,27
94568,45.3
94577,115.6
94578,109.2
94579,78.4
94580,101.7
94582,27.2
94583,32.7
94585,132.8
94587,79.3
94590,207.4
94591,86.1
94596,42.4
94601,159.1
94602,94.2
94603,264.6
94605,215.9
94606,171.9
94607,165
94608,169.2
94609,145
94610,63.5
94611,56.7
94612,227.1
94619,131
94621,242
94702,96.1
94703,137.5
94706,29.6
94710,85.8
94801,199.6
94803,97.3
94804,207.4
94805,84.2
94806,138.1
94901,46.5
94903,26.1
94928,49.6
94941,20.1
94945,44.8
94947,41.3
94949,47.3
94952,58.6
94954,49.7
95008,26.7
95012,123.9
95014,15.8
95019,98.1
95020,68.4
95023,73.4
95032,36
95035,38.8
95037,30.7
95050,40.7
95051,24.9
95054,35
95060,19.6
95062,27.5
95076,93.8
95110,67.7
95111,72.6
95112,52.7
95116,88.4
95117,49.4
95118,44.6
95119,66.4
95120,27.2
95121,64.1
95122,78.3
95123,55
95124,34.6
95125,29.6
95126,47.8
95127,68.6
95128,41.1
95129,18.2
95130,35.6
95131,40.5
95132,32.7
95133,43.5
95134,51.6
95135,24.4
95136,42.4
95138,25
95148,39.1
95202,243.8
95203,153.8
95204,113.2
95205,111.3
95206,123.8
95207,120.7
95209,67.3
95210,102.5
95212,75.7
95215,56.1
95219,48.7
95240,74.4
95242,58.9
95301,103.9
95304,54.3
95307,64.6
95315,92
95320,66.6
95322,155.4
95324,71.7
95326,53.8
95328,94
95330,109.3
95334,84.5
95336,137
95337,114.7
95340,205.3
95341,162
95348,126.1
95350,113.2
95351,125
95354,95.7
95355,80.4
95356,73.4
95357,73.1
95358,97.2
95360,85.4
95361,97.8
95363,81.6
95366,71.2
95367,78.5
95368,82
95370,49
95376,99.8
95377,43.4
95380,98.7
95382,42.6
95386,52.4
95388,105.7
95391,59.3
95401,68.9
95403,79.6
95404,49
95405,48.1
95407,75.4
95409,65
95422,106.1
95425,57.6
95437,103.7
95448,33.5
95451,80.8
95453,84.6
95472,30.7
95476,43.1
95482,81.5
95490,49.5
95492,39.5
95501,71.4
95503,39.9
95519,49.2
95521,58.6
95531,92.2
95540,87.6
95602,63.8
95603,34.7
95605,100.1
95608,114.5
95610,75.9
95616,28.9
95618,35.7
95620,88.7
95621,62.9
95624,58.6
95628,45.7
95630,35.6
95632,41
95648,27.3
95660,112.3
95661,55.8
95662,58.4
95667,38.9
95670,79.8
95673,86.3
95677,69.8
95678,33.8
95682,37.8
95687,86.4
95688,124.7
95691,76.8
95694,56.7
95695,63.2
95742,65
95746,35.8
95747,42.3
95757,57.5
95758,66.5
95762,24.9
95765,33.8
95776,68.9
95815,185
95817,181.5
95818,110.6
95820,118.3
95821,149.1
95822,122
95823,143
95824,126.5
95825,179.9
95826,80.8
95827,80.4
95828,103.4
95829,51
95831,60.5
95832,131.2
95833,98.1
95834,106.8
95835,62.9
95838,134.2
95841,153.7
95842,109.6
95843,66.6
95864,82.9
95901,63.6
95926,59.4
95928,45.5
95932,72.3
95945,88.1
95948,78.8
95953,52.4
95954,68.3
95961,64.2
95963,40.9
95965,83.5
95966,98.3
95969,76.4
95973,56
95987,82.7
95988,61.1
95991,58.2
95993,22
96001,95.7
96002,72.5
96003,70.2
96007,71.3
96019,88.7
96021,68.2
96022,43.8
96080,124.4
96130,63
