Zip Code,Incidence
91914,32.5
91915,49.2
91932,94.3
91941,40.2
91942,61.7
91945,99.7
91950,109.5
91977,86.5
91978,66.4
92008,39
92009,23.4
92019,37.6
92020,69.5
92021,75.5
92024,22.4
92025,44.6
92026,33.6
92027,43.5
92028,42
92037,33.9
92040,64.9
92054,37.8
92056,27.7
92057,27.8
92058,29.4
92064,29.4
92065,35.5
92069,38.8
92071,62.5
92078,27
92081,24.2
92082,49.9
92083,47
92084,41.1
92101,117.6
92102,107.9
92103,60.9
92104,68.5
92105,96.3
92106,36.8
92107,44.3
92108,89.8
92109,31.2
92110,61.1
92111,74.8
92113,144.7
92114,94.9
92115,112
92116,70.1
92117,77.6
92118,35.8
92119,42.3
92120,58.2
92122,36.8
92123,66
92124,47.1
92126,45.2
92127,30.9
92128,22
92129,43.3
92130,18.8
92131,16.2
92139,81.8
92154,79.2
92173,94.5
92201,81.7
92203,53.5
92211,50.6
92220,100
92223,69.3
92225,87
92227,257.8
92230,161.4
92231,75.8
92233,148.2
92234,40.1
92236,60
92240,81.2
92241,109
92243,135.9
92249,112.2
92250,112.6
92251,144.1
92252,96.7
92253,43.9
92254,41.1
92262,57.9
92274,37.9
92277,60.3
92281,355.5
92284,62.3
92301,118.4
92307,115.5
92308,103.4
92311,189
92313,66
92314,52.7
92316,95.3
92324,93.7
92325,107.1
92335,75.1
92336,43.4
92337,67.4
92342,110.4
92344,50.5
92345,68
92346,48.9
92354,55.7
92359,89.4
92371,30
92373,61.3
92374,66.2
92376,85.3
92377,57.3
92392,117
92394,113.1
92395,120.8
92399,42.8
92404,127.5
92405,140.7
92407,80.1
92408,77.3
92410,113.4
92411,156.8
92501,73.3
92503,78.2
92504,75.5
92505,85.7
92506,76
92507,60.1
92508,31.2
92509,58.1
92530,71.3
92532,42.6
92543,118.9
92544,99.6
92545,76.1
92551,101.6
92553,78
92555,80.7
92557,76.5
92562,44.3
92563,43.6
92567,44.9
92570,68.7
92571,72.2
92582,83.3
92583,112.4
92584,57.9
92585,39
92586,58
92587,66.1
92591,52.9
92592,52.5
92595,56.7
92596,42.3
92602,19.8
92604,60
92606,24.4
92612,33.5
92614,26.5
92618,42.7
92620,33.8
92626,40.5
92627,44.6
92629,34.4
92630,40.4
92646,45.7
92647,57.3
92648,34.1
92649,38.9
92653,25.9
92656,29.8
92660,26.9
92663,47
92672,33.7
92673,13.5
92675,18.2
92677,24.7
92679,26.4
92683,55.6
92688,17.7
92691,28
92692,23.9
92694,21.4
92701,73.6
92703,87.9
92704,70.9
92705,46.1
92706,59.3
92707,88.8
92708,35.8
92780,74.2
92782,43.4
92801,77
92802,75.5
92804,64.8
92805,80.8
92806,69.6
92807,44.9
92808,43.1
92821,46.9
92831,71
92832,52.2
92833,75.5
92835,62
92840,68.8
92841,45.3
92843,74.8
92844,80
92845,36.1
92860,40
92865,81.9
92866,57.9
92867,57.2
92868,87.6
92869,67.3
92870,42.4
92879,69.4
92880,36.2
92881,29.3
92882,48.8
92883,24.4
92886,31.2
93001,73.1
93003,57
93004,24.2
93010,39.8
93012,32.3
93015,46.6
93021,51.9
93030,86.1
93033,60.4
93035,35.3
93036,60.5
93041,86.6
93060,52.9
93063,56.6
93065,58.3
93101,77
93103,55.4
93111,39
93117,37.4
93202,228.1
93203,64.2
93204,98.2
93210,112.6
93212,114
93215,85.9
93219,64.3
93221,65.4
93223,62.5
93230,132.1
93234,56.1
93239,219.5
93241,74.4
93245,97.6
93247,73.2
93250,80.7
93256,65.5
93257,86.1
93263,58.5
93267,78.9
93268,53.3
93270,62.5
93274,80.4
93277,66.1
93280,71.9
93286,54
93291,52.5
93292,39.4
93301,229
93304,130
93305,120.7
93306,87.8
93307,93.7
93308,92.8
93309,108.6
93311,60.6
93312,43.8
93313,74.1
93314,28.9
93401,35.3
93402,62.8
93420,39.9
93422,40.1
93433,80.9
93434,110.8
93436,56.6
93444,43.1
93445,99.6
93446,58.4
93451,104.6
93454,93
93455,53
93458,69.5
93501,141.9
93505,117.1
93510,107.5
93514,93.8
93534,163.8
93535,192.5
93536,90.1
93543,146.3
93550,140.6
93551,66
93552,98.2
93555,82.4
93560,104.8
93561,54.1
93591,128.1
93609,180.9
93610,144.9
93611,72.3
93612,142.2
93614,69.2
93615,73.2
93616,207.4
93618,100.2
93619,49.4
93620,227.4
93622,175.5
93625,153.1
93630,102.9
93631,124.1
93635,132.1
93636,84.1
93637,135
93638,145.1
93640,162.8
93644,142.2
93646,86.9
93647,70.9
93648,229.5
93650,344.1
93654,98.3
93656,196.6
93657,141.3
93660,84.6
93662,198.3
93701,254.9
93702,197.3
93703,208.3
93704,164.1
93705,218.4
93706,189.1
93710,169.3
93711,142.1
93720,83.7
93721,132.9
93722,186
93723,116.9
93725,179
93726,244.8
93727,134.1
93728,204.1
93730,51.8
93901,60.7
93905,83
93906,77.8
93907,61.7
93925,336.2
93926,65.1
93927,74
93930,50.4
93933,85
93940,53.3
93955,77.4
93960,55.4
94002,27.1
94010,31.6
94014,74.7
94015,63.4
94019,38
94025,40.8
94030,49.4
94043,38.5
94044,47.4
94061,47.5
94063,73.1
94066,57.9
94070,30.1
94080,64.2
94085,23.8
94086,29.3
94087,17.5
94089,26.8
94102,131.6
94103,92.1
94107,74.9
94109,90.2
94110,103.5
94112,93.6
94114,73.4
94115,82.5
94116,51.9
94117,73.5
94118,41.9
94121,59.4
94122,47.6
94123,56.8
94124,189.2
94127,64.6
94131,58.5
94132,65.3
94133,46.9
94134,128.6
94303,79
94306,34.7
94401,78.4
94402,37.5
94403,32.6
94404,28
94501,85.5
94502,48.6
94503,65.4
94505,35.9
94506,24.9
94509,171.3
94510,75.2
94513,73.6
94518,52
94519,46.8
94520,77
94521,40.8
94523,35
94526,27
94530,74.8
94531,151.3
94533,160.3
94534,82.2
94536,54.8
94538,45.4
94539,20.7
94541,115.3
94542,71.6
94544,104.6
94545,114.9
94546,70.8
94547,66.8
94549,23.8
94550,42.2
94551,34.2
94552,48.4
94553,54.7
94555,33.9
94558,52.5
94559,41.2
94560,61.7
94561,93.8
94564,72.8
94565,129.9
94566,34.5
94568,44.2
94571,91.5
94572,100.7
94577,87.4
94578,115.4
94579,81.1
94580,71.9
94582,28
94583,33.2
94585,115.1
94587,70
94588,32.8
94589,181.4
94590,185.7
94591,97.5
94597,49.3
94598,28.8
94601,140.3
94602,60.3
94603,226.1
94605,217.9
94606,106
94607,157.7
94608,177.3
94609,174.7
94610,62.8
94611,53.8
94612,146.6
94619,99.6
94621,218.1
94702,161.5
94703,114.4
94704,182.4
94706,33.3
94710,122.4
94801,169.3
94803,98
94804,169.5
94805,134
94806,117.1
94901,54.8
94903,24.2
94928,54.5
94945,37.8
94947,36.8
94949,34.3
94952,70.9
94954,46
95008,28.7
95012,60.1
95014,16.6
95019,64.4
95020,53
95023,88.1
95032,27.1
95035,35.4
95037,29.2
95046,100.9
95050,33.7
95051,25.5
95054,36.1
95060,27.2
95062,48.3
95066,48.6
95076,65.8
95110,53.7
95111,67.8
95112,55.8
95116,78
95117,40.6
95118,46.7
95119,55
95120,14
95121,38.2
95122,75.4
95123,39.4
95124,27.4
95125,26.4
95126,51.7
95127,68.4
95128,28.7
95129,15.4
95131,21.8
95132,26.1
95133,48.7
95136,54.5
95138,34.4
95148,33.2
95202,227.7
95203,134.7
95204,88.8
95205,105.7
95206,113.6
95207,105.6
95209,70.9
95210,83.4
95212,55.4
95215,74.7
95219,46.1
95231,109.7
95240,80.7
95242,64.1
95252,60.7
95301,86.5
95304,38.6
95307,60.8
95315,80.8
95316,78.8
95320,55.4
95322,135
95326,54.2
95330,103.4
95334,102.4
95336,101.2
95337,90.5
95340,116.4
95341,113.3
95348,109.7
95350,109.4
95351,90.4
95354,125.1
95355,70.1
95356,49.4
95357,49.9
95358,94.2
95360,68.6
95361,76
95363,93.3
95365,169.1
95366,50.6
95367,74.2
95368,74.8
95370,82
95376,67.3
95377,41.1
95380,79.6
95382,33.1
95386,73.7
95388,116.5
95391,55.6
95401,53.1
95403,68.8
95404,52.1
95405,50.5
95407,74.1
95409,59.2
95422,80.9
95437,72.5
95448,66
95449,533.5
95453,130.6
95457,190.5
95476,44.9
95482,106.7
95490,142.6
95492,27.8
95501,56.5
95503,58.4
95519,42.7
95521,58.9
