Zip Code,Incidence
90029,110.6
90031,94.1
90032,78.1
90033,97.7
90034,42.3
90035,53.4
90036,49.9
90037,137.6
90038,113.8
90039,50.1
90040,82.9
90041,64.7
90042,58.6
90043,199.2
90044,148.3
90045,46.1
90046,40.4
90047,160.5
90056,131.6
90057,108.5
90058,185.6
90059,171.2
90061,175.1
90062,183.5
90063,80.8
90064,46.9
90065,77.1
90066,42.4
90068,48.2
90201,66.5
90220,140.3
90221,116.3
90222,152.8
90230,58
90232,43.8
90240,66
90241,57.6
90242,64.9
90245,42.4
90247,131.2
90248,94.8
90249,124.4
90250,106
90255,73.5
90260,95.9
90262,95.4
90266,23
90270,64.2
90275,18.4
90277,37.6
90278,36.3
90280,68.3
90291,66.4
90301,122.4
90302,86.5
90303,121.3
90304,91.5
90305,174
90404,52.9
90405,65.1
90501,82.7
90502,94.8
90503,44.6
90504,48.9
90505,50.7
90601,54.8
90602,96.6
90603,50.1
90604,85.3
90605,86.2
90606,87.8
90620,68
90621,48.2
90623,64.3
90630,42.3
90631,56.3
90638,55.2
90640,84.6
90650,75.3
90660,71.5
90670,71.8
90680,55.7
90701,69
90703,48.3
90706,80.2
90710,101.4
90712,62.9
90713,31.8
90715,80.5
90716,78.6
90717,70.8
90723,81.5
90731,111
90732,53.4
90744,95.2
90745,95.1
90746,162.3
90755,70.9
90802,88.7
90804,96.8
90805,127
90806,98.5
90807,79.1
90808,32.4
90810,105.6
90813,115.8
90814,44.4
90815,26.8
91001,60
91006,43.3
91007,45.6
91010,79.6
91011,32.8
91016,61.8
91030,46
91040,73
91042,46.2
91101,53.6
91103,55.9
91104,57.4
91106,35.4
91107,54.7
91201,63.3
91202,33.1
91204,88.1
91205,100.3
91206,46.8
91214,30.7
91302,26.7
91303,133.3
91304,104.6
91306,143.1
91307,72.6
91311,94.2
91316,59.6
91320,20.7
91321,77.5
91324,84.1
91325,86.7
91326,27.4
91331,104.6
91335,103.9
91340,92
91342,82.4
91343,116.9
91344,86.2
91345,92.3
91350,31.1
91351,58.9
91352,92.2
91354,34.6
91355,41.6
91356,57.6
91360,42.5
91362,21.8
91364,33.3
91367,51.9
91381,24.8
91384,27.5
91387,54.5
91401,83.3
91402,117
91403,35.9
91405,126.8
91406,126.5
91411,120.1
91423,38.3
91501,33.9
91502,66.4
91504,88.6
91505,42.3
91506,45
91601,85.6
91604,30.4
91605,88.6
91606,129.7
91607,52.6
91701,41.7
91702,104.1
91706,88.2
91709,40.2
91710,67
91711,52.9
91722,78.7
91723,70.4
91724,53
91730,58.4
91731,112.7
91732,116.7
91733,108
91739,31.2
91740,67.4
91741,62.9
91744,104.7
91745,74.6
91746,72.4
91748,42.1
91750,70.9
91752,56.6
91754,80.8
91755,37
91761,67.9
91762,88.1
91763,86.8
91764,64.3
91765,41.7
91766,93.6
91767,106.1
91768,96.1
91770,57.7
91773,54.9
91775,39.6
91776,67.7
91780,56.2
91784,26.6
91786,89.8
91789,50.4
91790,80.4
91791,61.8
91792,67.1
91801,59.2
91803,44.5
91901,42.8
91906,116.5
91910,71.8
91911,85.5
91913,35.1
91915,31.3
91932,84.6
91941,46.6
91942,49.9
91945,74.9
91950,103
91977,88.6
91978,59.9
92008,30.1
92009,23.3
92011,25.2
92019,39.4
92020,65.2
92021,58.3
92024,17.9
92025,51.8
92026,33.8
92027,44.3
92028,38.1
92037,28.9
92040,46.6
92054,34.8
92056,40.8
92057,40.5
92058,50.7
92064,36
92065,36.3
92069,38.6
92071,50.4
92078,24
92081,29.6
92082,32.3
92083,47.8
92084,32
92101,141.4
92102,106.1
92103,53.3
92104,56.4
92105,98.8
92106,31.1
92107,40.1
92108,71.7
92109,27.4
92110,54.3
92111,98.5
92113,150.4
92114,96.2
92115,106.9
92116,71.7
92117,56.9
92118,37.5
92119,51
92120,41.7
92122,24.6
92123,91.1
92124,48.7
92126,49.4
92127,26.6
92128,20
92129,25.7
92130,14.3
92131,19.3
92139,68.2
92154,78.2
92173,94.4
92201,75.8
92203,35.7
92220,165.9
92223,100.3
92225,125.7
92227,216.9
92230,166.4
92231,73.3
92233,196.7
92234,50.9
92236,56.4
92240,79.7
92243,151.4
92249,119.2
92250,137.7
92251,157.9
92253,47.2
92254,36.4
92260,37.3
92262,45.9
92274,41.4
92277,46.9
92281,325.2
92284,75
92301,102.2
92307,104.2
92308,107.5
92311,216.4
92313,103.1
92314,62.6
92315,129.7
92316,102.7
92324,92.4
92325,87.6
92335,71.1
92336,43.8
92337,81.1
92342,82.9
92344,48.1
92345,75.2
92346,98.8
92354,69.8
92359,99.3
92363,92.5
92371,29.7
92373,71
92374,71.5
92376,87.1
92377,72.3
92392,88.5
92394,96.6
92395,100.7
92399,44.6
92401,226.6
92404,129.3
92405,166.9
92407,115.4
92408,85
92410,103.6
92411,177.3
92501,71
92503,67.3
92504,74.7
92505,78
92506,52.2
92507,91.9
92508,39.6
92509,63.5
92530,68.1
92532,40.7
92543,93.3
92544,81.1
92545,91.5
92551,93.7
92553,75.3
92555,90.2
92557,77.6
92562,40.9
92563,49.6
92567,48.3
92570,69.3
92571,68.2
92582,74
92583,106
92584,47.4
92585,61.2
92586,68.7
92587,56.4
92591,45
92592,43.5
92595,49.8
92596,50.9
92602,33.2
92604,33.4
92606,35.1
92614,33.4
92618,31.2
92620,39.5
92626,46.4
92627,57.8
92629,31.4
92630,28.2
92646,29.2
92647,59
92648,55.3
92649,34.5
92653,30
92655,90.1
92656,24.6
92663,50.9
92672,15.4
92673,16.1
92675,24.7
92677,23.2
92679,19.9
92683,51.1
92688,25.4
92691,21.6
92692,24.6
92694,24.2
92701,72.3
92703,85.1
92704,77.4
92705,58.1
92706,76.6
92707,80
92708,36.1
92780,83.2
92782,34.7
92801,71.7
92802,86.5
92804,85.2
92805,90.2
92806,59.1
92807,37.3
92821,41.8
92831,71.9
92832,82.9
92833,57.5
92835,56
92840,69.6
92841,52.9
92843,84.3
92844,46.1
92860,45.6
92865,73.1
92866,79.2
92867,63.7
92868,99.7
92869,52.9
92870,56.8
92879,47.4
92880,46.7
92881,34.1
92882,51.4
92883,31.4
92886,35.5
92887,31.9
93001,89
93003,61.9
93004,63.4
93010,42.6
93012,34.4
93013,71.7
93015,67.5
93021,31.1
93030,75.1
93033,69.1
93035,50.2
93036,89.5
93041,57.3
93060,66.8
93063,43.3
93065,63.2
93101,77.5
93103,36.1
93111,48.6
93117,51
93202,376
93203,67.4
93204,82.1
93210,92.3
93212,106.9
93215,70.6
93219,43.2
93221,36.2
93223,65.8
93230,138
93234,75
93240,117.3
93241,92.6
93245,97.7
93247,66.5
93250,87.1
93256,48.8
93257,73.3
93261,166.9
93263,63.5
93268,41.2
93270,70.1
93274,75.1
93277,57.8
93280,59.1
93286,40.9
93291,48.3
93292,44.8
93301,180.3
93304,139.8
93305,120.1
93306,103.1
93307,97.4
93308,80.4
93309,114.9
93311,53.8
93312,41.3
93313,74.3
93314,28
93401,50.8
93402,48.7
93420,50
93422,41.6
93433,90.7
93434,155.1
93436,65
93444,55.9
93445,141.9
93446,46.7
93451,107.7
93454,124
93455,58.7
93458,92
93501,127.4
93505,135.9
93514,104.3
93534,171.6
93535,181
93536,79.2
93543,136
93546,65.9
93550,144.8
93551,68.8
93552,98.7
93555,59.3
93560,103.8
93561,66.2
93591,113.3
93609,139.2
93610,114.5
93611,67
93612,122.9
93614,111.1
93615,122.1
93616,194.5
93618,90.8
93619,42.2
93620,97.7
93622,173.2
93625,156.2
93630,100.3
93631,117.1
93635,136.9
93636,77.8
93637,143.7
93638,158.5
93640,199.7
93644,131.7
93646,138.5
93647,68.9
93648,206.9
93650,336.3
93654,92.5
93656,151
93657,111.1
93662,181.2
93675,176
93701,210.2
93702,166.8
93703,208.3
93704,129.4
93705,199.6
93706,203.3
93710,118.8
93711,90.8
93720,104.8
93721,168.8
93722,157.9
93723,128.4
93725,153.4
93726,212.8
93727,139
93728,218.7
93730,41.3
93901,76.7
93905,78.4
93906,88.1
93907,46.1
93926,66.8
93927,66.4
93930,47.6
93933,88.8
93940,43.8
93950,60
93955,72.5
93960,68.9
94002,20.1
94010,16.4
94014,73.8
94015,67.3
94019,39.8
94025,52.1
94030,37.4
94040,20
94043,28.8
94044,49.4
94061,70.8
94062,20.7
94063,96.8
94066,64.7
94080,67.4
94085,27.3
94086,21.2
94087,21.4
94102,92.9
94103,97.6
94107,83.4
94109,73.2
94110,84.5
94112,84.2
94115,93.2
94116,47.6
94117,85.7
94118,33.9
94121,54.7
94122,52.3
94124,162.7
94127,77.3
94131,52.2
94132,53.5
94133,59
94134,120.6
94303,73.5
94401,57.4
94402,40.5
94403,38.1
94404,22.7
94501,83.9
94502,56.1
94503,57.2
94505,38
94509,170.7
94510,60.3
94513,58.5
94518,51.1
94519,39.7
94520,97.3
94521,62.9
94523,37.4
94526,25.9
94530,68.3
94531,113.9
94533,146.9
94534,43.1
94536,43.1
94538,49.1
94539,36.8
94541,103.2
94542,57.7
94544,131.4
94545,129.4
94546,80.1
94547,54.7
94550,37.4
94551,40.4
94553,46
94555,43.6
94558,48.3
94559,48.5
94560,68.6
94561,78.3
94564,105.1
94565,133.6
94566,38.7
94568,39.7
94572,124.7
94577,89.4
94578,120
94579,125.5
94580,99
94582,27.4
94583,23.6
94585,110.6
94587,71.1
94588,40.1
94589,157
94590,223.4
94591,109.5
94596,49.3
94597,30.8
94598,31.8
94601,184.1
94602,93.3
94603,210.5
94605,219.3
94606,171.3
94607,209.3
94608,122.4
94609,156.6
94610,62.4
94611,39.2
94612,262
94618,40
94619,106.6
94621,288.8
94702,87.3
94703,140.9
94706,47.2
94710,110.9
94801,217.4
94803,93.4
94804,184.7
94805,106.3
94806,129.5
94901,40
94903,23.2
94928,35
94945,49.2
94947,43.4
94949,43.5
94952,48.5
94954,34.7
94965,74.2
